Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
YA.1998.a.10769,YA   1998 A  10769 ,1,Fabulous identities : women's fairy tales in seventeenth-cen,Patricia  Hannon 00021225384,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.11140,YA   1998 A  11140 ,1,Jimmy La Guma : a biography / by Alex La Guma ; edited by Mo,Alex  La Guma 00021229016,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3508,YA   1997 B   3508 ,1,The prospect before her : a history of women in western Euro,Olwen H.  Hufton 00021233839,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
8905.c.18.,   8905 C     18 ,1,[De Lapide Philosophorum tractatus duodecim ... Author s...,"SENDIVOGIUS, Michael.",0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.b.1468,YA   1998 B   1468 ,1,Jan Joest von Kalkar : ein niederla_ndischer Maler um 1500 /,"Ulrike  Wolff-Thomsen, 1963- 00021216113",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
8705.cc.26.(8.),   8705 CC     26 (      8 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.b.1435,YA   1998 B   1435 ,1,Helden van weleer : de Negen Besten in de Nederlanden (1300-,"Wim van  Anrooij, 1957- 00021234050",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.b.1255,YA   1998 B   1255 ,1,Die Ulmer Bu_rgerschaft auf dem Weg zur Demokratie : zum 600,Hans Eugen  Specker 00021234839,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.b.1104,YA   1998 B   1104 ,1,The civic world of professional associations in the Roman Ea,"Onno van  Nijf, 1961- 00021224264",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.b.957,YA   1998 B    957 ,1,"Visual explanations : images and quantities, evidence and na","Edward R.  Tufte, (Edward Rolf), 1942- 00021226053",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.b.637,YA   1998 B    637 ,1,George Washington and the Virginia backcountry / edited by W,Warren R.  Hofstra 1947- 00021229764,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
8771.d.3.,   8771 D      3 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.b.226,YA   1998 B    226 ,1,Princesses indiennes et cow-girls : ste_re_otypes de la fron,"Marilyn  Burgess, 1960- 00021219749",1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.b.221,YA   1998 B    221 ,1,Federico da Montefeltro & Sigismondo Malatesta : the eagle a,"Maria Grazia  Pernis, 1927- 00021239077",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.13246,YA   1998 A  13246 ,1,James Salter / William Dowie.,"William  Dowie, 1940- 00021215500",1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
8837.h.4.,   8837 H      4 ,1,"Unarmed Attack and Defence for Commandos, Home Guards an...","MACLAGLEN, S. T. Leopold.",1942,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,7W294257P,,0
08909.f.37.,   8909!F     37 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.a.11178,YA   1998 A  11178 ,1,"The novels of Toni Morrison : a study in race, gender, and c","K.  Sumana, 1970- 00021226030",1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.13125,YA   1998 A  13125 ,1,"Deti russkoi_ e_migrat_s_ii : kniga, kotorui_u_ mechtali i n",L. I  Petrusheva 00021220136,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.12612,YA   1998 A  12612 ,1,La citta_ italiana e i luoghi degli stranieri : XIV-XVII sec,Donatella  Calabi 00021218105,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.12373,YA   1998 A  12373 ,1,Defining personhood : towards the ethics of quality in clini,Sarah Bishop  Merrill 00021220709,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
9086.i.2.,   9086 I      2 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.a.12284,YA   1998 A  12284 ,1,Multicultural citizens : the philosophy and politics of iden,Chandran  Kukathas 00021236192,1993,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.12044,YA   1998 A  12044 ,1,Flying home and other stories / Ralph Ellison ; edited and w,Ralph  Ellison 00021229226,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.12007,YA   1998 A  12007 ,1,Down among the dead men / Dany Laferrie_re ; translated by D,Dany  Laferrie_re 00021231513,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.11602,YA   1998 A  11602 ,1,L'Unita_ del diritto : Massimo Severo Giannini e la teoria g,Sabino  Cassese 00021215115,1994,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.11582,YA   1998 A  11582 ,1,Cercidas : testimonia et fragmenta / edidit Liana Lomiento =,Liana  Lomiento 00021237815,1993,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.11195,YA   1998 A  11195 ,1,"Byzantium and Islam : an encounter of two theocracies, mutua","Daniel J.  Sahas, (Daniel John), 1940- 00021225028",1993,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
9930 aa 16,   9930 AA     16 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
9930 d 11,   9930 D     11 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.a.2812,YA   1998 A   2812 ,1,Co_mo se cuenta un cuento / Taller de guio_n de Gabriel Garc,Gabriel  Garci_a Ma_rquez 1927-2014 00021219569,1990,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.2624,YA   1998 A   2624 ,1,The forgotten cause of the Civil War : a new look at the sla,"Lawrence Raymond  Tenzer, 1948- 00021234813",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.2539,YA   1998 A   2539 ,1,"Histoire de France : roman / Ste_phane Denis. 1, Saintonge.","Ste_phane  Denis, 1949- 00021223851",1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4365,YA   1997 B   4365 ,1,Toni Morrison's fiction / Jan Furman.,Jan  Furman 00021231163,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5456,YA   1997 B   5456 ,1,The fourth turning : an American prophecy / William Strauss,William  Strauss 00021235113,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5455,YA   1997 B   5455 ,1,"Elvis, inc. : the fall and rise of the Presley empire / Sean",Sean  O'Neal 00021226958,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5353,YA   1997 B   5353 ,1,"Zwycie_zcy za drutami : jen_cy polscy w niewoli, 1919- 1922",Stanis_aw  Alexandrowicz 00021238020,1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5314,YA   1997 B   5314 ,1,Cesare Andreoni e il futurismo a Milano tra le due guerre :,Cesare Andreoni e il futurismo a Milan 00021227704,1993,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5294,YA   1997 B   5294 ,1,As long as Sarajevo exists / Kemal Kurspahic_ ; translated b,"Kemal  Kurspahic_, 1946- 00021237386",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5146,YA   1997 B   5146 ,1,Retour a_ la liberte_ : libe_ration et sauvetage des prisonn,Anne  Bielman 1960- 00021238601,1994,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5111,YA   1997 B   5111 ,1,"Good wives, nasty wenches, and anxious patriarchs :","Brown, Kathleen M., 1960-",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
11452.e.22.,  11452 E     22 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1997.b.5090,YA   1997 B   5090 ,1,A well regulated militia : the battle over gun control / Wil,"William  Weir, 1928- 00021215103",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4943,YA   1997 B   4943 ,1,Enseignes de pe_lerinage et enseignes profanes / par Denis B,Muse_e de Cluny. 00021236423,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4728,YA   1997 B   4728 ,1,The Future of East-Central Europe / edited by Andrzej Duma_a,"International Conference ""The Future o 00021228322",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4486,YA   1997 B   4486 ,1,"Black Savannah, 1788-1864 / Whittington B. Johnson.","Whittington B.  Johnson, (Whittington  00021226107",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4315,YA   1997 B   4315 ,1,Dict_ionarul personajelor din opera lui Liviu Rebreanu / D.,D.  Ra_dulescu 00021231401,1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.2533,YA   1998 A   2533 ,1,Natura e ragione : sullo sviluppo dell'idea di natura in Heg,Luca  Illetterati 00021230326,1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.4145,YA   1997 B   4145 ,1,"Bibliographia Molinæi : an alphabetical, chronological and d",Brian G.  Armstrong 00021220664,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
11603.ee.27.(3.),  11603 EE     27 (      3 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1997.b.4110,YA   1997 B   4110 ,1,Winds of change : rapidly growing religious groups in the Pa,"Manfred  Ernst, 1951- 00021216135",1994,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
11630.c.10.(1),  11630 C     10 (      1 ),1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1997.b.4049,YA   1997 B   4049 ,1,La represio_n en la provincia de Ca_ceres durante la Guerra,Julia_n  Chaves Palacios 00021236715,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
11642.de.12.,  11642 DE     12 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1997.b.3961,YA   1997 B   3961 ,1,Beyond Pug's tour : national and ethnic stereotyping in theo,C. C  Barfoot 00021234184,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3909,YA   1997 B   3909 ,1,The North Sea and culture (1550-1800) : proceedings of the i,Juliette  Roding 00021235930,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3862,YA   1997 B   3862 ,1,Re(Oralisierung) / Hildegard L.C. Tristram (Hrsg.).,Hildegard L. C  Tristram 00021229869,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3860,YA   1997 B   3860 ,1,South Africa's radical tradition : a documentary history / e,Allison  Drew 00021221174,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3727,YA   1997 B   3727 ,1,Ruperto Chapi_ / Luis G. Iberni.,Luis G.  Iberni 00021231501,1995,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.3564,YA   1997 B   3564 ,1,Texan jazz / by Dave Oliphant.,Dave  Oliphant 00021236651,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
11315.i.6,  11315 I      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,Partial,0
011313.cc.1a/79,  11313!CC      1 A/     79 ,1,Herme?neumata :,,1990,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5513,YA   1997 B   5513 ,1,"R.K. Narayan : the early years, 1906-1945 / Susan Ram & N. R","Susan  Ram, 1950- 00021229285",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5749,YA   1997 B   5749 ,1,Queer space : architecture and same-sex desire / Aaron Betsk,Aaron  Betsky 00021223333,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.2374,YA   1998 A   2374 ,1,History and development of education in Uganda / J.C. Ssekam,"J. C.  Ssekamwa, (John Crysostom), 193 00021218400",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
10362.df.17,  10362 DF     17 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.a.1921,YA   1998 A   1921 ,1,"Treasures of the Confederate coast : the ""real Rhett Butler""","E.  Spence, (Edward Lee) 00021229783",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
010370.ccc.5.,  10370!CCC      5 ,1,Inchmahome and the Lake of Menteith. Illustrations and n...,"STEWART, John Alexander,",1933,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,7W254663P,,0
YA.1998.a.1680,YA   1998 A   1680 ,1,La spiritualite_ orthodoxe et la philocalie / Placide Deseil,Placide  Deseille 00021235799,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.1653,YA   1998 A   1653 ,1,"Historia del periodismo espan_ol : prensa, poli_tica y opini",Juan Francisco  Fuentes 00021236205,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.1630,YA   1998 A   1630 ,1,Statues : le second livre des fondations / Michel Serres.,Michel  Serres 00021219458,1989,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.1612,YA   1998 A   1612 ,1,Mari_a Zambrano. La literatura como conocimiento y participa,María Luisa  Maillard 00021217499,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.1464,YA   1998 A   1464 ,1,Shylock : a play / by Mark Leiren-Young.,Mark  Leiren-Young 00021223436,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
10498.aa.3,  10498 AA      3 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,GEN,Unknown,Standard Access,Printed Books,,,0
YA.1998.a.1056,YA   1998 A   1056 ,1,La didactique des langues e_trange_res / Pierre Martinez.,Pierre  Martinez 00021224749,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
010498.d.61.,  10498!D     61 ,1,Na wyspach Pacyfiku. O Janie Kubarym badaczu Oceanii. [W...,"S?ABCZYN?SKI, Wac?aw.",1956,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.573,YA   1998 A    573 ,1,Fictions of law : an investigation of the law in eighteenth-,"Beth  Swan, 1966- 00021221771",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
10607.ccc.17.,  10607 CCC     17 ,1,The Turkish Ordeal: being the further memoirs of Halide?...,"ADIVAR, Halide Edib.",1928,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,Partial,0
YA.1998.a.231,YA   1998 A    231 ,1,Femi Osofisan : interpretive essays 1 / edited by Muyiwa P.,Muyiwa P  Awodiya 00021217557,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.185,YA   1998 A    185 ,1,Through the kitchen window : women explore the intimate mean,Arlene Voski  Avakian 00021223258,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.142,YA   1998 A    142 ,1,Les faux complots d'Houphoue_t-Boigny : fracture dans le des,Samba  Diarra 00021221826,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1998.a.81,YA   1998 A     81 ,1,A new Oceania : rediscovering our sea of islands / [Epeli Ha,Unknown 00021221618,1993,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
010825.g.6.,  10825!G      6 ,1,Charles Lamb. A study. [With a portrait.],"MAY, James Lewis.",1934,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.7739,YA   1997 B   7739 ,1,Der deutsche Sieg im Westen : Chronik der beiden grossen Ver,Ernst  Meunier 00021223453,1940,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.6864,YA   1997 B   6864 ,1,Le sujet de la folie : naissance de la psychiatrie / Gladys,"Gladys  Swain, 1945- 00021222062",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.6058,YA   1997 B   6058 ,1,Quilts as text(iles) : the semiotics of quilting / Judy Elsl,Judy  Elsley 00021229112,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1997.b.5888,YA   1997 B   5888 ,1,Postmodern war : the new politics of conflict / Chris Hables,Chris Hables  Gray 00021228731,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
010884.de.30.,  10884!DE     30 ,1,[?We.? By C. A. Lindbergh. The famous flier's own story ...,"Lindbergh, Charles A.",1927,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
10885.b.1.,  10885 B      1 ,1,Lindbergh: his story in pictures ... Anniversary edition.,"Miller, Francis Trevelyan,",1929,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YK.2011.a.5532,YK   2011 A   5532 ,1,"Brussels, Bruges, Antwerp & Ghent :",,2010,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YK.2010.b.13316,YK   2010 B  13316 ,1,Football's comic book heroes :,"Riches, Adam.",2009,2009,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
LD.31.b.1060,LD     31 B   1060 ,1,Geographic dimensions of well-being in Kenya / [written by G,Godfrey  Ndeng'e 00021242888,2003,0,   ,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5281,YA   1999 B   5281 ,1,Fachsprachen : ein internationales Handbuch zur Fachsprachen,Lothar  Hoffmann 00021215731,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.1544,YF   2015 A   1544 ,1,"V teni t_s_arskoi_ korony / Vera Klei_nmikhel_, Ekaterina Kl","Vera Vladimirovna  Klei_nmikhel_, 1877 00021217471",2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.1549,YF   2015 A   1549 ,1,Istoria politic_ a României între anii 1944-1947 : crestoma_,"Stelian  Neagoe, author. 00021235353",1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.1668,YF   2015 A   1668 ,1,Le monde roman : par-dela_ le bien et le mal : une iconograp,"Je_ro_me  Baschet, author. 00021222024",2012,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2016,YF   2015 A   2016 ,1,La Unio_n Europea y Ame_rica Latina : Primera edicio_n.,,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5489,YA   1999 B   5489 ,1,South Africa's radical tradition : a documentary history / e,Allison  Drew 00021216546,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5483,YA   1999 B   5483 ,1,Maternite_ et droits des femmes en France : XIXe-XXe sie_cle,Anne  Cova 00021227927,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2363,YF   2015 A   2363 ,1,El Archiduque Carlos y los austracistas : guerra de Sucesio_,Virginia  Leo_n Sanz 00021228841,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2402,YF   2015 A   2402 ,1,Ochenta mujeres : las mujeres fusiladas en el Madrid de la p,"Manuel  Garci_a Mun_oz, 1948- 00021237967",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2635,YF   2015 A   2635 ,1,Die Chronik des Zeichners : Graphic Novel / Hannes Binder.,Hannes  Binder 00021235760,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2839,YF   2015 A   2839 ,1,Iso / Pekka Hiltunen.,"Pekka  Hiltunen, 1966- author. 00021225933",2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2864,YF   2015 A   2864 ,1,Mythos Tru_mmerfrauen : von der Tru_mmerbeseitigung in der K,Leonie  Treber 00021216499,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.2901,YF   2015 A   2901 ,1,La re_volution impossible : mes anne_es avec Socialisme et b,Se_bastien de  Diesbach 00021222760,2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5132,YA   1999 B   5132 ,1,Woven by water : histories from the Whanganui River / David,"David  Young, (David Christopher), 194 00021234717",1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5602,YA   1999 B   5602 ,1,Marche_ inte_rieur : recherches sur une notion / door Antoin,Antoinette Adriana Maria  Schrauwen 00021222021,1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3239,YF   2015 A   3239 ,1,"Apparat T_S_K KPSS i kul_tura, 1973-1978 : dokumenty : v dvu","________, _. _ 00021215538",2011,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3288,YF   2015 A   3288 ,1,"Zum Paragone : Malerei, Skulptur und Dichtung in der Rangstr","Christiane J.  Hessler, author. 00021225789",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3325,YF   2015 A   3325 ,1,Histoire romaine / Dion Cassius ; texte établi par Guy Lache,"Cassius Dio Cocceianus, author. 00021229848",2011,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3646,YF   2015 A   3646 ,1,"Austin, Texas 1979 / Francisco Ángeles.","Francisco  A_ngeles, 1977- author. 00021223914",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3680,YF   2015 A   3680 ,1,Navigatio sancti Brendani : alla scoperta dei segreti meravi,"Giovanni  Orlandi editor, translator. 00021219882",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3681,YF   2015 A   3681 ,1,"Gabriel García Márquez : la vita, i sentimenti, le opere in","Juan Luis  Cebrián, 1945- author. 00021222688",1999,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3812,YF   2015 A   3812 ,1,Ces mots qui ne vont pas de soi : boucles re_flexives et non,Jacqueline  Authier-Revuz 00021226766,2012,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3882,YF   2015 A   3882 ,1,Dave McKean : le straordinarie visioni : dalla tradizione al,"Dave  McKean, interviewee. 00021238721",2012,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3959,YF   2015 A   3959 ,1,Lo spazio della storia : studi per Vittorio Vidotto / a cura,Francesco  Bartolini 1968- editor of c 00021232534,2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.3973,YF   2015 A   3973 ,1,Juninovember / Sarah Kirsch.,"Sarah  Kirsch, author. 00021215278",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.4119,YF   2015 A   4119 ,1,"Kwiaty z_a = The flowers of evil / Marek Wasilewski, Hubert",Marek  Wasilewski 00021223124,2011,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.4198,YF   2015 A   4198 ,1,Umberto Boccioni : Beata solitudo sola beatitudo / Federica,"Federica  Rovati, author. 00021223654",2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.1191,YF   2015 A   1191 ,1,C_itanja Matos_a / Dubravka Oraic_ Tolic_.,"Dubravka  Oraic_ Tolic_, 1943- 00021238798",2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.5666,YA   1999 B   5666 ,1,The prose Brut : the development of a Middle English chronic,Lister M.  Matheson 00021227769,1998,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2015.a.4406,YF   2015 A   4406 ,1,"""L'ivresse de la liberte_"" : La re_volution de 1908 dans l'E",François  Georgeon 00021217770,2012,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.2215,YF   2014 B   2215 ,1,"Literatuur en observantie : de ""Spieghel der volcomenheit"" v","Anna  Dlabac_ova_, 1983- author. 00021217760",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1326,YF   2014 B   1326 ,1,Consuetudines et regulae : sources for monastic life in the,Carolyn Marino  Malone editor. 00021229935,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1367,YF   2014 B   1367 ,1,C.A.L.M.A. : Compendium auctorum Latinorum Medii Aevi : 500-,Michael  Lapidge editor. 00021225340,2000,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1657,YF   2014 B   1657 ,1,Flores et acumina : les sententiae dans les trage_dies de Se,Pascale  Pare_-Rey 00021227805,2012,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1806,YF   2014 B   1806 ,1,"Carlos Fuentes y la novela latinoamericana / edicio_n, Crist",Cristina  Fuentes La Roche editor. 00021217357,2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1836,YF   2014 B   1836 ,1,Frontera norte de Me_xico : escenarios de diversidad religio,"Alberto  Hernández H., (Hernández Hern 00021224329",2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1918,YF   2014 B   1918 ,1,Wandel und Konstanz zwischen Bodensee und Lombardei zur Zeit,Hans Rudolf  Sennhauser 00021235592,2013,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.1992,YF   2014 B   1992 ,1,W. A. Mozarts Instrumentalkompositionen in Bearbeitungen fu_,"Peter  Heckl, 1965- author. 00021227377",2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.6412,YA   1999 B   6412 ,1,"History, culture, and region in Southeast Asian perspectives","O. W.  Wolters, (Oliver William), 1915 00021231272",1999,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.6384,YA   1999 B   6384 ,1,Pictori evrei din Roma_nia : 1848-1948 / studiu introductiv,Amelia  Pavel 00021221259,1996,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YA.1999.b.6369,YA   1999 B   6369 ,1,"Britain and the international status of Cyprus, 1955-59 / Ev","Evanthis  Hatzivassiliou, 1966- 00021223494",1997,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
YF.2014.b.2156,YF   2014 B   2156 ,1,Maurice Blanchot /,,2014,0,,GEN,Probably in Copyright,Standard Access,Printed Books,,,0
