Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
IOR/F/4/767/20860,IOR/F/      4 /    767 /  20860 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/819/21848,IOR/F/      4 /    819 /  21848 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/835/22253,IOR/F/      4 /    835 /  22253 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/915/25797,IOR/F/      4 /    915 /  25797 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/949/26649,IOR/F/      4 /    949 /  26649 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1167/30528,IOR/F/      4 /   1167 /  30528 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1226/40068,IOR/F/      4 /   1226 /  40068 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1279/51344,IOR/F/      4 /   1279 /  51344 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1311/52160,IOR/F/      4 /   1311 /  52160 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1338/53004,IOR/F/      4 /   1338 /  53004 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1434/56686,IOR/F/      4 /   1434 /  56686 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1455/57339,IOR/F/      4 /   1455 /  57339 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1477/58056,IOR/F/      4 /   1477 /  58056 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1519/59999,IOR/F/      4 /   1519 /  59999 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/f/4/1551/62224,IOR/F/      4 /   1551 /  62224 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1662,IOR/F/      4 /   1662 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1672,IOR/F/      4 /   1672 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1760,IOR/F/      4 /   1760 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1809/74518,IOR/F/      4 /   1809 /  74518 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1838,IOR/F/      4 /   1838 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/1978/86952,IOR/F/      4 /   1978 /  86952 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
IOR/F/4/2037/92382,IOR/F/      4 /   2037 /  92382 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44 1881-84,SV    412 /     44    1881 -     84 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1881,3,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44 1876-80,SV    412 /     44    1876 -     80 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1876,10,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1932,23,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1912,10,RO1,Unknown,Standard Access,APAC,,,0
15023.b.1,  15023 B      1 ,1,No Title Entered,No Author Entered,0,0,xix,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1911,9,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1914,12,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1915,13,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1920,16,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1904,6,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1909,8,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1917,15,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1922,17,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,18,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1926,19,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1913,11,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1916,14,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33  1867-80,SV    412 /     33    1867 -     80 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1867,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1881-87,SV    412 /     33    1881 -     87 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1881,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1888-94,SV    412 /     33    1888 -     94 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1888,3,RO1,Unknown,Standard Access,APAC,,,0
SV.412/33 1928-29 VOL 20,SV    412 /     33    1928 -     29 VOL     20 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1928,20,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1932-33 vol 22,SV    412 /     33    1932 -     33 VOL     22 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1932,22,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1934-35 vol 23,SV    412 /     33    1934 -     35 VOL     23 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1934,23,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1936-37 vol 24,SV    412 /     33    1936 -     37 VOL     24 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,24,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1938 vol 25,SV    412 /     33    1938 VOL     25 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1938,25,RO1,Unknown,Standard Access,APAC,,,0
"sv.412/33 1939,1941,1946,1953-62 vol 27",SV    412 /     33    1939    1941    1946    1953 -     62 VOL     27 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1939,27,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1940 vol 26,SV    412 /     33    1940 VOL     26 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1940,26,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1942-43 vol 28,SV    412 /     33    1942 -     43 VOL     28 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,28,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1944 vol 29,SV    412 /     33    1944 VOL     29 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1944,29,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33 1945 vol 30,SV    412 /     33    1945 VOL     30 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1945,30,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1867-81 vol1,SV    412 /     35    1867 -     81 VOL      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1867,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1900,5,RO1,Unknown,Standard Access,APAC,,,0
sv.412/33,SV    412 /     33 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1894,4,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1922,18,RO1,Unknown,Standard Access,APAC,,,0
sv.412/32 1924-47,SV    412 /     32    1924 -     47 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/19,SV    412 /     19 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,3,RO1,Unknown,Standard Access,APAC,,,0
SV.412/19,SV    412 /     19 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1954,4,RO1,Unknown,Standard Access,APAC,,,0
SV.412/19,SV    412 /     19 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1958,5,RO1,Unknown,Standard Access,APAC,,,0
SV.412/19,SV    412 /     19 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1902,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/19 1962,SV    412 /     19    1962 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1962,,RO1,Unknown,Standard Access,APAC,,,0
SV.412/20 1892,SV    412 /     20    1892 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1892,,RO1,Unknown,Standard Access,APAC,,,0
sv.412/20 1932,SV    412 /     20    1932 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1932,,RO1,Unknown,Standard Access,APAC,,,0
SV.412/20 1936,SV    412 /     20    1936 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,,RO1,Unknown,Standard Access,APAC,,,0
SV.412/21,SV    412 /     21 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1937,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/22,SV    412 /     22 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1913,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/22,SV    412 /     22 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1939,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/23 1901-06 ,SV    412 /     23    1901 -      6!,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1901,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/23 1926-46,SV    412 /     23    1926 -     46 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1926,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/23 1934-44 vol 1,SV    412 /     23    1934 -     44 VOL      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1934,,RO1,Unknown,Standard Access,APAC,,,0
sv.412/24 1921-1945,SV    412 /     24    1921 -   1945 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1921,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/24 1951,SV    412 /     24    1951 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1951,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/25 1905-21,SV    412 /     25    1905 -     21 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1925,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/25 1922-49,SV    412 /     25    1922 -     49 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1922,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/26 1909-56,SV    412 /     26    1909 -     56 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1909,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/27 1938-46,SV    412 /     27    1938 -     46 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1938,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/28 1920-42,SV    412 /     28    1920 -     42 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1920,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/29 1924-46,SV    412 /     29    1924 -     46 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/30 1922-47,SV    412 /     30    1922 -     47 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1922,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/30 1943-44,SV    412 /     30    1943 -     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1943,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/31 1924-46,SV    412 /     31    1924 -     46 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/31 1925-45,SV    412 /     31    1925 -     45 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1925,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/32 1924-38,SV    412 /     32    1924 -     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,1,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1882-86 vol 2,SV    412 /     35    1882 -     86 VOL      2 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1882,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1905-18 vol 2,SV    412 /     35    1905 -     18 VOL      2 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1905,2,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1918-33 vol 3,SV    412 /     35    1918 -     33 VOL      3 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1918,3,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1933-42 vol 4,SV    412 /     35    1933 -     42 VOL      4 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1933,4,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1949-53,SV    412 /     38    1949 -     53 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1949,26,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1954-55,SV    412 /     38    1954 -     55 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1954,27,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1956-57,SV    412 /     38    1956 -     57 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1956,28,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1958-64,SV    412 /     38    1958 -     64 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1958,29,RO1,Unknown,Standard Access,APAC,,,0
SV.412/39 1936-41,SV    412 /     39    1936 -     41 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/39 1936-41 VOL 1,SV    412 /     39    1936 -     41 VOL      1 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/40 1942-1949,SV    412 /     40    1942 -   1949 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/41 1938-42,SV    412 /     41    1938 -     42 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1938,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/42 1868-76,SV    412 /     42    1868 -     76 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1868,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/43,SV    412 /     43 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1937,1,RO1,Unknown,Standard Access,APAC,,,0
"SV.412/43  1937,1939,1933-44,1953-55",SV    412 /     43    1937    1939    1933 -     44    1953 -     55 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1937,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1908,12,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,19,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1926,20,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1943,27,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1952,28,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1913,14,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1916,15,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1928,21,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1930,22,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,24,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1939,25,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1910,13,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1918,16,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1920,17,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1941,26,RO1,Unknown,Standard Access,APAC,,,0
SV.412/44,SV    412 /     44 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1907,11,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1946-49,SV    412 /     38    1946 -     49 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1946,25,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1944-45,SV    412 /     38    1944 -     45 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1944,24,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1942-43,SV    412 /     38    1942 -     43 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1942,23,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1867,2,RO1,Unknown,Standard Access,APAC,,Unknown,0
sv.412/35 1943-45 vol 5,SV    412 /     35    1943 -     45 VOL      5 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1943,5,RO1,Unknown,Standard Access,APAC,,,0
sv.412/35 1950-54 vol 6,SV    412 /     35    1950 -     54 VOL      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1950,6,RO1,Unknown,Standard Access,APAC,,,0
sv.412/36 1909-40 vol 6 ,SV    412 /     36    1909 -     40 VOL      6 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1909,1,RO1,Unknown,Standard Access,APAC,,,0
SV.412/37,SV    412 /     37 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1867,1,RO1,Unknown,Standard Access,APAC,,,0
SV412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1882,,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1894,4,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1913,9,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1921,12,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1926,15,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1930,17,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1934,19,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1882,1,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1916,10,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38 1940-41,SV    412 /     38    1940 -     41 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1940,22,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1919,11,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1924,14,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1928,16,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1932,18,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1888,3,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1904,6,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1907,7,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1910,8,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1922,13,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38,SV    412 /     38 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1900,5,RO1,Unknown,Standard Access,APAC,,Unknown,0
SV.412/38 1936-37,SV    412 /     38    1936 -     37 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1936,20,RO1,Unknown,Standard Access,APAC,,,0
SV.412/38 1938-39,SV    412 /     38    1938 -     39 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,1938,21,RO1,Unknown,Standard Access,APAC,,,0
IOR/sv.412.5,IOR/SV    412       5 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/S/1/9/14,IOR/S/      1 /      9 /     14 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/L/PS/20/C195,IOR/L/PS/     20 /C    195 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO1,Unknown,Standard Access,APAC,,Unknown,0
IOR/P/966,IOR/P/    966 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1022,IOR/P/   1022 ,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RO1,Unknown,Standard Access,APAC,,Partial,0
IOR/P/1033,IOR/P/   1033 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1069,IOR/P/   1069 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1070,IOR/P/   1070 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,Unknown,0
IOR/P/1089,IOR/P/   1089 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1114,IOR/P/   1114 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1167,IOR/P/   1167 ,1,No Title Entered,No Author Entered,0,0,-,RO1,Unknown,Standard Access,APAC,,Unknown,0
IOR/P/1190,IOR/P/   1190 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1216,IOR/P/   1216 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1235,IOR/P/   1235 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1236,IOR/P/   1236 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1237,IOR/P/   1237 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1238,IOR/P/   1238 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/p/1295,IOR/P/   1295 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,Partial,0
IOR/P/1382,IOR/P/   1382 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1388,IOR/P/   1388 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1389,IOR/P/   1389 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,,0
IOR/P/1473,IOR/P/   1473 ,1,No Title Entered,No Author Entered,0,0,,RO1,Unknown,Standard Access,APAC,,Partial,0
